actual,ML_prediction,DL_prediction
TRUE,0.55211383,1.0
TRUE,0.47542062,0.0
TRUE,0.3,1.0
TRUE,0.27,1.0
TRUE,0.82,0.0
TRUE,0.807,1.0
TRUE,0.70435715,1.0
TRUE,0.92,1.0
TRUE,0.65427995,0.0
TRUE,0.59684396,1.0
TRUE,0.83,1.0
TRUE,0.42131588,0.0
TRUE,0.86,0.0
TRUE,0.48150972,0.0
TRUE,0.67,1.0
TRUE,1.0,1.0
TRUE,0.96,0.0
TRUE,0.196,0.0
TRUE,0.87333333,0.0
TRUE,0.75301516,1.0
TRUE,0.66802996,1.0
TRUE,0.7,1.0
TRUE,0.88,1.0
TRUE,0.8098373,1.0
TRUE,0.55211383,0.0
TRUE,0.79,1.0
TRUE,0.68,1.0
TRUE,0.51,0.0
TRUE,0.91,0.0
TRUE,0.915131,1.0
TRUE,0.8024544,0.0
TRUE,0.59684396,1.0
TRUE,0.91,1.0
TRUE,0.7033333,1.0
TRUE,0.8,1.0
TRUE,0.29932684,1.0
TRUE,0.78333336,0.0
TRUE,0.7,1.0
TRUE,0.7683368,1.0
TRUE,0.86,1.0
TRUE,0.65427995,0.0
TRUE,0.6561518,0.0
TRUE,0.6158975,0.0
TRUE,0.3936589,1.0
TRUE,0.5162738,1.0
TRUE,0.7115476,1.0
TRUE,0.5242083,1.0
TRUE,0.69358796,1.0
TRUE,0.9,0.0
TRUE,0.6411177,0.0
TRUE,0.22,1.0
TRUE,0.47,1.0
TRUE,0.5162738,0.0
TRUE,0.67759997,0.0
TRUE,0.55211383,1.0
TRUE,0.66802996,1.0
TRUE,0.3936589,1.0
TRUE,0.5775324,1.0
TRUE,0.3490891,1.0
TRUE,0.17325252,0.0
TRUE,0.4,1.0
TRUE,0.6962619,1.0
TRUE,0.65,1.0
TRUE,0.66058767,1.0
TRUE,0.92,0.0
TRUE,0.75301516,0.0
TRUE,0.57,1.0
TRUE,0.81,1.0
TRUE,0.45,1.0
TRUE,0.9179307,1.0
TRUE,0.503,0.0
TRUE,0.5775324,1.0
TRUE,0.71668595,1.0
TRUE,0.59,1.0
TRUE,0.44,0.0
TRUE,0.92,1.0
TRUE,0.24267857,1.0
TRUE,0.70435715,1.0
TRUE,0.6888685,1.0
TRUE,0.60833335,1.0
TRUE,0.77,1.0
TRUE,0.5162738,1.0
TRUE,0.6069731,1.0
TRUE,0.55211383,1.0
TRUE,0.6848694,1.0
TRUE,0.8024544,1.0
TRUE,0.35,1.0
TRUE,0.9690833,1.0
TRUE,0.67759997,0.0
TRUE,0.79,1.0
TRUE,0.53674006,1.0
TRUE,0.66802996,0.0
TRUE,0.14,1.0
TRUE,0.36,1.0
TRUE,0.57,1.0
TRUE,0.3490891,0.0
TRUE,0.63121796,0.0
TRUE,0.62,1.0
TRUE,0.82,0.0
TRUE,0.5195675,0.0
TRUE,0.42131588,1.0
TRUE,0.48904762,1.0
TRUE,0.85,1.0
TRUE,0.7959004,1.0
TRUE,0.8024544,0.0
TRUE,0.5779167,0.0
TRUE,0.48150972,1.0
TRUE,0.6158975,0.0
TRUE,0.87,1.0
TRUE,0.89,0.0
TRUE,0.59684396,1.0
TRUE,0.77,1.0
TRUE,0.58,1.0
TRUE,0.6567969,1.0
TRUE,0.6766667,1.0
TRUE,0.63,1.0
TRUE,0.85,1.0
TRUE,0.3936589,0.0
TRUE,0.71668595,1.0
TRUE,0.91,0.0
TRUE,0.6561518,1.0
TRUE,0.6561518,0.0
TRUE,0.6561518,1.0
TRUE,0.5775324,1.0
TRUE,0.78,0.0
TRUE,0.6888685,1.0
TRUE,0.4856429,1.0
TRUE,0.88,0.0
TRUE,0.98995495,0.0
TRUE,0.77,0.0
TRUE,0.66802996,1.0
TRUE,0.81954366,0.0
TRUE,0.75,1.0
TRUE,0.25,1.0
TRUE,0.67,0.0
TRUE,0.6411177,0.0
TRUE,0.42766762,1.0
TRUE,0.49,0.0
TRUE,0.3936589,1.0
TRUE,0.73,1.0
TRUE,0.6411177,0.0
TRUE,0.7025,1.0
TRUE,0.8511616,1.0
TRUE,0.29833335,1.0
TRUE,0.6069731,1.0
TRUE,0.73433334,0.0
TRUE,0.6158975,0.0
TRUE,0.8957143,1.0
TRUE,0.5238571,0.0
TRUE,0.6888685,1.0
TRUE,0.8609611,1.0
TRUE,0.6411177,1.0
TRUE,0.5554629,1.0
TRUE,0.82666665,0.0
TRUE,0.42766762,1.0
TRUE,0.8,1.0
TRUE,0.92,1.0
TRUE,0.59684396,0.0
TRUE,0.48619696,1.0
TRUE,0.59684396,0.0
TRUE,0.6561518,0.0
TRUE,0.58933336,1.0
TRUE,0.70501983,0.0
TRUE,0.5775324,0.0
TRUE,0.52,1.0
TRUE,0.7959004,1.0
TRUE,0.42,1.0
TRUE,0.35183036,1.0
TRUE,0.5153384,0.0
TRUE,0.59684396,0.0
TRUE,0.41523808,0.0
TRUE,0.76,1.0
TRUE,0.65427995,1.0
TRUE,0.67,0.0
TRUE,0.6069731,1.0
TRUE,0.34032893,1.0
TRUE,0.3936589,1.0
TRUE,0.52539724,1.0
TRUE,0.71,0.0
TRUE,0.39160714,1.0
TRUE,0.39,0.0
TRUE,0.7779286,1.0
TRUE,0.75301516,1.0
TRUE,0.68,0.0
TRUE,0.58294153,0.0
TRUE,0.63291514,1.0
TRUE,0.67,0.0
TRUE,0.2500772,0.0
TRUE,0.42131588,0.0
TRUE,1.0,0.0
TRUE,0.59684396,1.0
TRUE,0.42131588,1.0
TRUE,0.8024544,0.0
TRUE,0.45,0.0
TRUE,0.98995495,1.0
TRUE,0.93,1.0
TRUE,0.91,1.0
TRUE,0.92,0.0
TRUE,0.72,1.0
TRUE,0.59684396,0.0
TRUE,0.89,0.0
TRUE,0.0,0.0
TRUE,0.83416665,0.0
TRUE,0.65432245,0.0
TRUE,0.5779167,1.0
TRUE,0.63,1.0
TRUE,0.579,1.0
TRUE,0.9866667,0.0
TRUE,0.94,1.0
TRUE,0.95,1.0
TRUE,0.8292875,0.0
TRUE,0.67,1.0
TRUE,0.32326192,0.0
TRUE,0.89,0.0
TRUE,0.847,0.0
TRUE,0.6561518,0.0
TRUE,0.37008908,0.0
TRUE,0.874,0.0
TRUE,0.78290474,1.0
TRUE,0.3676212,0.0
TRUE,0.77842855,1.0
TRUE,0.5195675,0.0
TRUE,0.88,0.0
TRUE,0.70501983,0.0
TRUE,0.3936589,0.0
TRUE,0.79,1.0
TRUE,0.5554629,0.0
TRUE,0.504694,0.0
TRUE,0.3936589,0.0
TRUE,0.77,1.0
TRUE,0.55211383,1.0
TRUE,0.55211383,0.0
TRUE,0.98214287,1.0
TRUE,0.6848694,0.0
TRUE,0.98,0.0
TRUE,0.6069731,1.0
TRUE,0.5554629,1.0
TRUE,0.9291216,1.0
TRUE,0.3936589,0.0
TRUE,0.3942712,0.0
TRUE,1.0,1.0
TRUE,0.3936589,1.0
TRUE,0.61333334,1.0
TRUE,0.69,1.0
TRUE,0.6561518,0.0
TRUE,0.63,0.0
TRUE,0.75301516,1.0
TRUE,0.79039156,0.0
TRUE,0.8273619,0.0
TRUE,0.83,1.0
TRUE,0.964,0.0
TRUE,0.8292875,1.0
TRUE,0.56,1.0
TRUE,0.845,0.0
TRUE,0.85,0.0
TRUE,0.78,0.0
TRUE,0.59684396,1.0
TRUE,0.3936589,1.0
TRUE,0.55211383,0.0
TRUE,0.7479524,1.0
TRUE,0.41433623,1.0
TRUE,0.49830556,1.0
TRUE,0.42766762,0.0
TRUE,0.5775324,1.0
TRUE,0.0,0.0
TRUE,0.64,0.0
TRUE,0.45629436,1.0
TRUE,0.8120952,1.0
TRUE,0.67759997,1.0
TRUE,0.6628236,1.0
TRUE,0.37008908,1.0
TRUE,0.5554629,1.0
TRUE,0.44960362,0.0
TRUE,0.41433623,1.0
TRUE,0.6069731,1.0
TRUE,0.59385717,1.0
TRUE,0.99,1.0
TRUE,0.64,0.0
TRUE,0.68333334,1.0
TRUE,0.6567969,1.0
TRUE,0.08,1.0
TRUE,0.79081106,0.0
TRUE,0.12161377,1.0
TRUE,0.3,1.0
TRUE,0.5775324,0.0
TRUE,0.68904763,1.0
TRUE,0.6561518,0.0
TRUE,0.3936589,1.0
TRUE,0.1412619,0.0
TRUE,0.4856429,0.0
TRUE,0.13641232,1.0
TRUE,0.165,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.41433623,1.0
TRUE,0.44960362,0.0
TRUE,0.3936589,1.0
TRUE,0.7,1.0
TRUE,0.8,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.13630858,0.0
TRUE,0.13630858,1.0
TRUE,0.3936589,1.0
TRUE,0.107448876,1.0
TRUE,0.13630858,0.0
TRUE,0.83,1.0
TRUE,0.41433623,0.0
TRUE,0.3936589,0.0
TRUE,0.5775324,1.0
TRUE,0.13641232,0.0
TRUE,0.3936589,0.0
TRUE,0.37008908,0.0
TRUE,0.99,0.0
TRUE,0.3936589,1.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,1.0,1.0
TRUE,0.3936589,0.0
TRUE,0.5775324,1.0
TRUE,0.3936589,1.0
TRUE,0.13630858,1.0
TRUE,0.735,1.0
TRUE,0.49,1.0
TRUE,0.99833333,0.0
TRUE,0.5775324,1.0
TRUE,0.28996038,1.0
TRUE,0.5775324,1.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,0.6351111,1.0
TRUE,0.13,1.0
TRUE,0.41433623,1.0
TRUE,0.13630858,1.0
TRUE,0.37008908,1.0
TRUE,0.67759997,1.0
TRUE,0.09923454,1.0
TRUE,0.37008908,1.0
TRUE,0.13630858,0.0
TRUE,0.84,1.0
TRUE,0.3936589,1.0
TRUE,0.7683368,0.0
TRUE,0.37008908,1.0
TRUE,0.98414284,1.0
TRUE,0.24661112,1.0
TRUE,0.6876101,1.0
TRUE,0.13630858,0.0
TRUE,0.3936589,0.0
TRUE,0.66802996,1.0
TRUE,0.3936589,1.0
TRUE,0.29133335,0.0
TRUE,0.3936589,0.0
TRUE,0.69909525,1.0
TRUE,0.41433623,0.0
TRUE,0.52,0.0
TRUE,0.96,1.0
TRUE,0.3936589,1.0
TRUE,0.13630858,1.0
TRUE,0.3936589,1.0
TRUE,0.41433623,0.0
TRUE,0.41433623,1.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.71,0.0
TRUE,0.5775324,0.0
TRUE,0.5601825,0.0
TRUE,0.67759997,0.0
TRUE,0.66,1.0
TRUE,0.13630858,0.0
TRUE,0.41433623,0.0
TRUE,0.5775324,1.0
TRUE,0.52416664,1.0
TRUE,0.3936589,1.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.68904763,1.0
TRUE,0.6561518,1.0
TRUE,0.3936589,1.0
TRUE,0.41433623,1.0
TRUE,0.13630858,1.0
TRUE,0.66314685,1.0
TRUE,0.41433623,0.0
TRUE,0.12161377,0.0
TRUE,0.15859945,1.0
TRUE,0.13630858,0.0
TRUE,0.81,1.0
TRUE,0.28996038,0.0
TRUE,0.3936589,1.0
TRUE,0.3490891,1.0
TRUE,0.6876101,1.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.38837072,1.0
TRUE,0.9878947,0.0
TRUE,0.2938702,1.0
TRUE,0.3982379,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.53791666,0.0
TRUE,0.65416664,1.0
TRUE,0.3936589,1.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,0.5775324,0.0
TRUE,0.3936589,0.0
TRUE,0.13630858,1.0
TRUE,0.394877,1.0
TRUE,0.48150972,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,0.38837072,1.0
TRUE,0.41433623,1.0
TRUE,0.95233333,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.40116668,1.0
TRUE,0.6561518,1.0
TRUE,0.41433623,1.0
TRUE,0.71668595,1.0
TRUE,0.5775324,1.0
TRUE,0.225,1.0
TRUE,0.3936589,0.0
TRUE,0.12161377,1.0
TRUE,0.97,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.38837072,1.0
TRUE,0.5775324,0.0
TRUE,0.6508729,1.0
TRUE,0.68061864,0.0
TRUE,0.67,0.0
TRUE,0.41433623,1.0
TRUE,0.13630858,0.0
TRUE,0.640625,1.0
TRUE,0.75,1.0
TRUE,0.44960362,0.0
TRUE,0.2938702,1.0
TRUE,0.37008908,1.0
TRUE,0.0,1.0
TRUE,0.5775324,1.0
TRUE,0.3936589,0.0
TRUE,0.67759997,1.0
TRUE,0.5775324,1.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.37008908,0.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.67759997,1.0
TRUE,0.3936589,0.0
TRUE,0.37008908,0.0
TRUE,0.37008908,0.0
TRUE,0.5775324,1.0
TRUE,0.86,0.0
TRUE,0.3936589,0.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,0.68061864,1.0
TRUE,0.53,0.0
TRUE,0.7733333,1.0
TRUE,0.8404942,0.0
TRUE,0.5323333,1.0
TRUE,0.5775324,1.0
TRUE,0.3936589,1.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.5775324,0.0
TRUE,0.3936589,0.0
TRUE,0.0050,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.66802996,0.0
TRUE,0.41433623,0.0
TRUE,0.9573333,1.0
TRUE,0.3936589,1.0
TRUE,0.63,1.0
TRUE,0.6158975,1.0
TRUE,0.13630858,1.0
TRUE,0.3936589,1.0
TRUE,0.5775324,1.0
TRUE,0.3936589,0.0
TRUE,0.09082885,0.0
TRUE,0.41433623,1.0
TRUE,0.57390636,0.0
TRUE,0.37008908,0.0
TRUE,0.41475686,0.0
TRUE,0.1970511,0.0
TRUE,0.86833334,1.0
TRUE,0.5775324,0.0
TRUE,0.3936589,1.0
TRUE,0.45226714,0.0
TRUE,0.3936589,0.0
TRUE,0.68061864,1.0
TRUE,0.81,1.0
TRUE,0.41433623,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.5775324,0.0
TRUE,0.3936589,0.0
TRUE,0.42766762,1.0
TRUE,0.3936589,1.0
TRUE,0.13630858,1.0
TRUE,0.13630858,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.6317551,0.0
TRUE,0.6561518,1.0
TRUE,0.67759997,1.0
TRUE,0.88,1.0
TRUE,0.41433623,0.0
TRUE,0.44960362,1.0
TRUE,0.6561518,0.0
TRUE,0.3936589,1.0
TRUE,0.7,1.0
TRUE,0.62,1.0
TRUE,0.6561518,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.5775324,0.0
TRUE,0.37008908,0.0
TRUE,0.5775324,1.0
TRUE,0.67759997,1.0
TRUE,0.6628236,1.0
TRUE,0.3936589,0.0
TRUE,0.8404942,0.0
TRUE,0.7683368,0.0
TRUE,0.8404942,1.0
TRUE,0.13630858,0.0
TRUE,0.13630858,1.0
TRUE,0.5201667,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.13630858,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.394877,1.0
TRUE,0.3936589,0.0
TRUE,0.13630858,1.0
TRUE,0.89644444,1.0
TRUE,0.37008908,0.0
TRUE,0.3936589,1.0
TRUE,0.76,1.0
TRUE,0.99833333,0.0
TRUE,0.3936589,1.0
TRUE,0.9878947,1.0
TRUE,0.42766762,0.0
TRUE,0.3936589,0.0
TRUE,0.37008908,0.0
TRUE,0.37008908,0.0
TRUE,0.37008908,0.0
TRUE,0.29,0.0
TRUE,0.325,0.0
TRUE,0.13630858,0.0
TRUE,0.37008908,1.0
TRUE,0.3936589,0.0
TRUE,0.2938702,0.0
TRUE,0.5775324,0.0
TRUE,0.3936589,1.0
TRUE,0.13641232,1.0
TRUE,0.3936589,1.0
TRUE,0.41433623,0.0
TRUE,0.41433623,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.5541667,0.0
TRUE,0.5775324,1.0
TRUE,0.3936589,1.0
TRUE,0.4615,1.0
TRUE,0.3936589,0.0
TRUE,0.5775324,1.0
TRUE,0.3936589,1.0
TRUE,0.6317551,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.6158975,1.0
TRUE,0.2938702,1.0
TRUE,1.0,1.0
TRUE,0.3936589,1.0
TRUE,0.13630858,1.0
TRUE,0.6508729,0.0
TRUE,0.76,1.0
TRUE,0.37008908,1.0
TRUE,0.37008908,1.0
TRUE,0.42766762,1.0
TRUE,0.69133335,0.0
TRUE,0.3936589,0.0
TRUE,0.68061864,1.0
TRUE,0.3936589,1.0
TRUE,0.66802996,1.0
TRUE,0.3936589,0.0
TRUE,0.67759997,1.0
TRUE,0.98,1.0
TRUE,0.67759997,0.0
TRUE,0.55,1.0
TRUE,0.3936589,0.0
TRUE,0.66802996,0.0
TRUE,0.12161377,1.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.78,1.0
TRUE,0.5775324,1.0
TRUE,0.41433623,0.0
TRUE,0.44960362,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.13630858,1.0
TRUE,0.13630858,0.0
TRUE,0.79,0.0
TRUE,0.3936589,0.0
TRUE,0.68061864,0.0
TRUE,0.3936589,0.0
TRUE,0.37008908,0.0
TRUE,0.41433623,1.0
TRUE,0.37008908,1.0
TRUE,0.13630858,1.0
TRUE,0.89,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.09082885,1.0
TRUE,0.57390636,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.86,1.0
TRUE,0.23,1.0
TRUE,0.41433623,1.0
TRUE,0.67071646,0.0
TRUE,0.5775324,1.0
TRUE,0.3936589,0.0
TRUE,0.6561518,1.0
TRUE,0.28996038,1.0
TRUE,0.3936589,1.0
TRUE,0.3490891,1.0
TRUE,0.5775324,1.0
TRUE,0.12161377,0.0
TRUE,0.37008908,0.0
TRUE,0.3936589,0.0
TRUE,0.13630858,1.0
TRUE,0.69,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.6848694,0.0
TRUE,0.13641232,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.13630858,1.0
TRUE,0.5775324,0.0
TRUE,0.44960362,1.0
TRUE,0.3936589,1.0
TRUE,0.6561518,1.0
TRUE,0.68061864,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.2442381,1.0
TRUE,0.37008908,1.0
TRUE,0.5775324,0.0
TRUE,0.3936589,1.0
TRUE,0.37008908,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.0050,1.0
TRUE,0.3936589,0.0
TRUE,0.13630858,0.0
TRUE,0.13630858,1.0
TRUE,0.74,1.0
TRUE,0.15,1.0
TRUE,0.5775324,1.0
TRUE,0.67759997,0.0
TRUE,0.41433623,0.0
TRUE,0.5775324,1.0
TRUE,0.13630858,0.0
TRUE,0.64,1.0
TRUE,0.3936589,1.0
TRUE,0.72235715,1.0
TRUE,0.44960362,1.0
TRUE,0.7608333,1.0
TRUE,0.74,1.0
TRUE,0.4026776,1.0
TRUE,0.47542062,0.0
TRUE,0.41433623,0.0
TRUE,0.3936589,1.0
TRUE,0.41433623,1.0
TRUE,0.3490891,0.0
TRUE,0.3936589,1.0
TRUE,0.28996038,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,1.0,0.0
TRUE,0.7,1.0
TRUE,0.3936589,1.0
TRUE,0.67071646,1.0
TRUE,0.3936589,0.0
TRUE,0.44960362,0.0
TRUE,0.37008908,1.0
TRUE,0.77657217,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.44960362,0.0
TRUE,0.3936589,0.0
TRUE,0.6628236,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.2938702,1.0
TRUE,0.3936589,0.0
TRUE,0.94166666,1.0
TRUE,0.8,1.0
TRUE,0.35771498,0.0
TRUE,0.7618333,1.0
TRUE,0.68061864,1.0
TRUE,0.63567775,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.72,1.0
TRUE,0.3936589,1.0
TRUE,0.2938702,1.0
TRUE,0.043,0.0
TRUE,0.5022778,0.0
TRUE,0.3490891,0.0
TRUE,0.41475686,1.0
TRUE,0.013333334,1.0
TRUE,0.3936589,1.0
TRUE,0.28996038,0.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.41433623,0.0
TRUE,0.63567775,1.0
TRUE,0.7514075,1.0
TRUE,0.1970511,1.0
TRUE,0.28996038,0.0
TRUE,0.9343333,1.0
TRUE,0.3936589,0.0
TRUE,0.041666668,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.61415654,1.0
TRUE,0.49830556,1.0
TRUE,0.5575004,1.0
TRUE,0.3936589,1.0
TRUE,0.6561518,0.0
TRUE,0.3936589,1.0
TRUE,0.12161377,1.0
TRUE,0.3936589,0.0
TRUE,0.5775324,1.0
TRUE,0.5775324,0.0
TRUE,0.3936589,0.0
TRUE,0.37008908,1.0
TRUE,0.37008908,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.12161377,0.0
TRUE,0.41433623,1.0
TRUE,0.37008908,0.0
TRUE,0.9683333,1.0
TRUE,0.043,1.0
TRUE,0.5775324,1.0
TRUE,0.5775324,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.67759997,0.0
TRUE,0.3936589,0.0
TRUE,0.37008908,1.0
TRUE,0.6561518,0.0
TRUE,0.3936589,1.0
TRUE,0.44960362,1.0
TRUE,0.42766762,1.0
TRUE,0.67759997,1.0
TRUE,0.89,1.0
TRUE,0.3936589,0.0
TRUE,0.94,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.44960362,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.41433623,1.0
TRUE,0.3936589,0.0
TRUE,0.12161377,0.0
TRUE,0.3936589,1.0
TRUE,0.37008908,1.0
TRUE,0.41433623,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.6158975,1.0
TRUE,0.5775324,1.0
TRUE,0.3936589,0.0
TRUE,0.99833333,0.0
TRUE,0.37008908,0.0
TRUE,0.46365976,1.0
TRUE,0.37008908,1.0
TRUE,0.66802996,0.0
TRUE,0.107448876,1.0
TRUE,0.3936589,1.0
TRUE,0.13641232,1.0
TRUE,0.3936589,0.0
TRUE,0.94,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.41433623,1.0
TRUE,0.82,0.0
TRUE,0.3936589,1.0
TRUE,1.0,1.0
TRUE,0.68061864,0.0
TRUE,0.41433623,1.0
TRUE,0.895,0.0
TRUE,0.67071646,1.0
TRUE,0.8700303,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.13641232,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.28525162,1.0
TRUE,0.9,1.0
TRUE,0.28996038,1.0
TRUE,0.41433623,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,0.0
TRUE,0.39909524,1.0
TRUE,0.3349852,0.0
TRUE,0.37008908,1.0
TRUE,0.3936589,1.0
TRUE,0.3936589,1.0
TRUE,0.9,1.0
TRUE,0.37008908,1.0
TRUE,0.37008908,1.0
TRUE,0.7,1.0
TRUE,0.13630858,0.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.3936589,0.0
TRUE,0.3936589,1.0
TRUE,0.5775324,1.0
TRUE,0.44960362,0.0
