actual,ML_prediction,DL_prediction
TRUE,0.78066665,1.0
TRUE,0.6936917,1.0
TRUE,0.80770826,0.0
TRUE,0.79,0.0
TRUE,0.6424124,1.0
TRUE,0.88,1.0
TRUE,0.35202312,1.0
TRUE,0.5933333,1.0
TRUE,0.26833335,0.0
TRUE,0.655,1.0
TRUE,0.3892556,1.0
TRUE,0.6690957,1.0
TRUE,0.62318915,1.0
TRUE,0.62318915,0.0
TRUE,0.62318915,1.0
TRUE,0.54181397,0.0
TRUE,0.97,0.0
TRUE,0.48752525,1.0
TRUE,0.86,1.0
TRUE,0.90277225,0.0
TRUE,0.76,0.0
TRUE,0.9166667,1.0
TRUE,0.62318915,0.0
TRUE,0.8407049,0.0
TRUE,0.4672026,0.0
TRUE,0.92,1.0
TRUE,0.78,1.0
TRUE,0.68,0.0
TRUE,0.7769431,1.0
TRUE,0.12216666,1.0
TRUE,0.71,1.0
TRUE,0.48093987,1.0
TRUE,0.53,0.0
TRUE,0.3892556,1.0
TRUE,0.6849797,0.0
TRUE,0.58166665,1.0
TRUE,0.41166666,0.0
TRUE,0.38,1.0
TRUE,0.674586,1.0
TRUE,0.6911538,1.0
TRUE,0.80770826,1.0
TRUE,0.71,0.0
TRUE,0.62318915,0.0
TRUE,0.67660147,1.0
TRUE,0.9565626,1.0
TRUE,0.49479276,1.0
TRUE,0.84,0.0
TRUE,0.48093987,1.0
TRUE,0.47783333,1.0
TRUE,0.79938966,1.0
TRUE,0.97,1.0
TRUE,0.6424124,0.0
TRUE,0.24925,0.0
TRUE,0.6424124,0.0
TRUE,0.62318915,0.0
TRUE,0.41833332,1.0
TRUE,0.49,1.0
TRUE,0.59869844,0.0
TRUE,0.54181397,0.0
TRUE,0.63,1.0
TRUE,0.82219803,1.0
TRUE,0.1148254,0.0
TRUE,0.49479276,1.0
TRUE,0.40804762,1.0
TRUE,0.7048889,0.0
TRUE,0.6424124,1.0
TRUE,0.78783333,1.0
TRUE,0.36433333,0.0
TRUE,0.5268209,1.0
TRUE,0.49479276,1.0
TRUE,0.674586,1.0
TRUE,0.67660147,1.0
TRUE,0.3892556,0.0
TRUE,0.4819997,0.0
TRUE,0.83,0.0
TRUE,0.55669165,0.0
TRUE,0.59,0.0
TRUE,0.605,0.0
TRUE,0.55669165,0.0
TRUE,0.6,0.0
TRUE,0.55017453,0.0
TRUE,0.31776524,1.0
TRUE,0.72,1.0
TRUE,0.12216666,0.0
TRUE,0.5753849,0.0
TRUE,0.63256305,0.0
TRUE,0.98,0.0
TRUE,0.6424124,0.0
TRUE,0.63256305,1.0
TRUE,0.83,0.0
TRUE,0.998,1.0
TRUE,0.5331587,1.0
TRUE,0.86,1.0
TRUE,0.91,0.0
TRUE,0.90277225,1.0
TRUE,0.97,1.0
TRUE,0.48,1.0
TRUE,0.97,0.0
TRUE,0.57,1.0
TRUE,0.6424124,0.0
TRUE,0.0,0.0
TRUE,0.725,0.0
TRUE,0.6746106,0.0
TRUE,0.78066665,1.0
TRUE,0.88,0.0
TRUE,0.82271796,1.0
TRUE,0.5125,0.0
TRUE,0.64,1.0
TRUE,0.81,1.0
TRUE,0.65331006,1.0
TRUE,0.72,1.0
TRUE,0.74261904,0.0
TRUE,0.95666665,1.0
TRUE,0.62318915,0.0
TRUE,0.4386307,0.0
TRUE,0.6169145,0.0
TRUE,0.20213737,1.0
TRUE,0.6265,0.0
TRUE,0.25023377,0.0
TRUE,0.84,1.0
TRUE,0.59869844,0.0
TRUE,0.3892556,1.0
TRUE,0.75,0.0
TRUE,0.49479276,0.0
TRUE,0.30485582,0.0
TRUE,0.3892556,0.0
TRUE,0.93,1.0
TRUE,0.5169248,0.0
TRUE,0.95,1.0
TRUE,0.5169248,1.0
TRUE,0.725,1.0
TRUE,0.64641297,0.0
TRUE,0.86,0.0
TRUE,0.674586,0.0
TRUE,0.49479276,0.0
TRUE,0.83113456,1.0
TRUE,0.3892556,0.0
TRUE,0.53707486,1.0
TRUE,0.7237417,1.0
TRUE,0.3892556,1.0
TRUE,0.43,1.0
TRUE,0.8025,0.0
TRUE,0.62318915,0.0
TRUE,0.24,0.0
TRUE,0.97297996,0.0
TRUE,0.71206564,0.0
TRUE,0.27117857,0.0
TRUE,0.42,1.0
TRUE,0.87,1.0
TRUE,0.54702383,0.0
TRUE,0.49,0.0
TRUE,0.6424124,1.0
TRUE,0.3892556,1.0
TRUE,0.5169248,0.0
TRUE,0.79,1.0
TRUE,0.65,0.0
TRUE,0.38028884,1.0
TRUE,0.095,1.0
TRUE,0.54181397,1.0
TRUE,0.15063587,0.0
TRUE,0.76,0.0
TRUE,0.48738888,0.0
TRUE,0.915,1.0
TRUE,0.63784325,1.0
TRUE,0.4386307,1.0
TRUE,0.49479276,0.0
TRUE,0.6480606,0.0
TRUE,0.3892556,1.0
TRUE,0.45993313,0.0
TRUE,0.94,1.0
TRUE,0.674586,1.0
TRUE,0.31159523,1.0
TRUE,0.40228498,1.0
TRUE,0.63,0.0
TRUE,1.0,1.0
TRUE,0.76666665,0.0
TRUE,0.3892556,0.0
TRUE,0.8333333,1.0
TRUE,0.11168429,1.0
TRUE,0.54,0.0
TRUE,0.81,0.0
TRUE,0.54181397,1.0
TRUE,0.50333333,1.0
TRUE,0.62318915,0.0
TRUE,0.78108335,0.0
TRUE,0.18452656,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.38028884,1.0
TRUE,0.45993313,0.0
TRUE,0.89,1.0
TRUE,0.3892556,1.0
TRUE,0.5169248,1.0
TRUE,0.123968706,0.0
TRUE,0.11168429,1.0
TRUE,0.3892556,1.0
TRUE,0.123968706,1.0
TRUE,0.123968706,1.0
TRUE,0.123968706,1.0
TRUE,0.3892556,0.0
TRUE,0.1277941,1.0
TRUE,0.123968706,0.0
TRUE,0.71,0.0
TRUE,0.3892556,1.0
TRUE,0.54181397,1.0
TRUE,0.18452656,0.0
TRUE,0.3892556,1.0
TRUE,0.4386307,0.0
TRUE,0.78,0.0
TRUE,0.3892556,1.0
TRUE,0.38028884,1.0
TRUE,0.3892556,1.0
TRUE,0.7237417,1.0
TRUE,0.54181397,1.0
TRUE,0.3892556,1.0
TRUE,0.123968706,1.0
TRUE,0.46,1.0
TRUE,0.38,0.0
TRUE,0.9804762,0.0
TRUE,0.54181397,1.0
TRUE,0.38028884,1.0
TRUE,0.3282289,1.0
TRUE,0.54181397,1.0
TRUE,0.38028884,1.0
TRUE,0.3892556,1.0
TRUE,1.0,1.0
TRUE,0.52,1.0
TRUE,0.38028884,1.0
TRUE,0.123968706,1.0
TRUE,0.2140571,1.0
TRUE,0.4386307,1.0
TRUE,0.63784325,0.0
TRUE,0.22328244,1.0
TRUE,0.4386307,1.0
TRUE,0.81,1.0
TRUE,0.59297657,1.0
TRUE,0.4386307,1.0
TRUE,0.9275,1.0
TRUE,0.123968706,0.0
TRUE,0.3892556,1.0
TRUE,0.8407049,1.0
TRUE,0.57133335,0.0
TRUE,0.3892556,1.0
TRUE,0.8883333,1.0
TRUE,0.38028884,0.0
TRUE,0.85,0.0
TRUE,0.94,0.0
TRUE,0.3892556,0.0
TRUE,0.123968706,1.0
TRUE,0.3892556,1.0
TRUE,0.7281816,1.0
TRUE,0.38028884,1.0
TRUE,0.38028884,1.0
TRUE,0.4386307,1.0
TRUE,0.3892556,1.0
TRUE,0.56,1.0
TRUE,0.54181397,0.0
TRUE,0.69653463,1.0
TRUE,0.54181397,0.0
TRUE,0.63784325,1.0
TRUE,0.3892556,0.0
TRUE,0.72,1.0
TRUE,0.123968706,0.0
TRUE,0.38028884,1.0
TRUE,0.54181397,1.0
TRUE,0.3892556,1.0
TRUE,0.4386307,0.0
TRUE,0.62318915,1.0
TRUE,0.50333333,0.0
TRUE,0.3892556,1.0
TRUE,0.123968706,0.0
TRUE,0.2983282,1.0
TRUE,0.38028884,0.0
TRUE,0.7463374,0.0
TRUE,0.11168429,1.0
TRUE,0.37199894,0.0
TRUE,0.123968706,0.0
TRUE,0.63,1.0
TRUE,0.3892556,1.0
TRUE,0.87,1.0
TRUE,0.40323034,1.0
TRUE,0.7463374,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.54914653,1.0
TRUE,0.9865,0.0
TRUE,0.3169875,0.0
TRUE,0.2140571,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.123968706,1.0
TRUE,0.63,0.0
TRUE,0.63784325,0.0
TRUE,0.7068055,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.38028884,1.0
TRUE,0.3892556,1.0
TRUE,0.54181397,0.0
TRUE,0.3892556,1.0
TRUE,0.123968706,1.0
TRUE,0.5766299,1.0
TRUE,0.6936917,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.38028884,0.0
TRUE,0.3892556,1.0
TRUE,0.54914653,1.0
TRUE,0.38028884,1.0
TRUE,0.97,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.48593253,0.0
TRUE,0.3892556,0.0
TRUE,0.62318915,1.0
TRUE,0.38028884,0.0
TRUE,0.6690957,0.0
TRUE,0.54181397,0.0
TRUE,0.604,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.11168429,1.0
TRUE,0.74,0.0
TRUE,0.3892556,0.0
TRUE,0.63784325,1.0
TRUE,0.54914653,0.0
TRUE,0.13334523,0.0
TRUE,0.62318915,1.0
TRUE,0.123968706,0.0
TRUE,0.4289722,1.0
TRUE,0.8605555,1.0
TRUE,0.3169875,0.0
TRUE,0.11168429,0.0
TRUE,0.4386307,1.0
TRUE,0.54181397,0.0
TRUE,0.3892556,1.0
TRUE,0.63784325,1.0
TRUE,0.4386307,1.0
TRUE,0.3892556,0.0
TRUE,0.4386307,0.0
TRUE,0.38028884,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.63784325,1.0
TRUE,0.3892556,0.0
TRUE,0.4386307,1.0
TRUE,0.4386307,0.0
TRUE,0.54181397,1.0
TRUE,0.85,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.7281816,1.0
TRUE,0.92,0.0
TRUE,0.89,1.0
TRUE,0.5248733,0.0
TRUE,0.8043333,1.0
TRUE,0.54181397,1.0
TRUE,0.3892556,1.0
TRUE,0.4386307,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.54181397,1.0
TRUE,0.3892556,0.0
TRUE,0.74553573,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.8407049,0.0
TRUE,0.38028884,0.0
TRUE,0.6477944,0.0
TRUE,0.3892556,1.0
TRUE,0.37,0.0
TRUE,0.80770826,1.0
TRUE,0.123968706,1.0
TRUE,0.3892556,1.0
TRUE,0.54181397,1.0
TRUE,0.3892556,0.0
TRUE,0.6904654,0.0
TRUE,0.38028884,0.0
TRUE,0.4386307,0.0
TRUE,0.6780523,1.0
TRUE,0.84583336,1.0
TRUE,0.4790754,0.0
TRUE,0.899,1.0
TRUE,0.54181397,0.0
TRUE,0.3892556,0.0
TRUE,0.40737978,0.0
TRUE,0.3892556,1.0
TRUE,0.7281816,1.0
TRUE,0.9,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.11168429,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.48093987,1.0
TRUE,0.3892556,1.0
TRUE,0.123968706,0.0
TRUE,0.123968706,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.6625071,0.0
TRUE,0.62318915,1.0
TRUE,0.63784325,1.0
TRUE,1.0,1.0
TRUE,0.38028884,0.0
TRUE,0.45993313,0.0
TRUE,0.54181397,0.0
TRUE,0.49,1.0
TRUE,0.86,0.0
TRUE,0.62318915,0.0
TRUE,0.3892556,1.0
TRUE,0.54181397,0.0
TRUE,0.4386307,1.0
TRUE,0.54181397,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.6037644,1.0
TRUE,0.3892556,0.0
TRUE,0.59297657,1.0
TRUE,0.5248733,0.0
TRUE,0.123968706,0.0
TRUE,0.53,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.5766299,1.0
TRUE,0.3892556,0.0
TRUE,0.97,1.0
TRUE,0.3892556,0.0
TRUE,0.4386307,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.86,0.0
TRUE,0.9804762,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.4386307,0.0
TRUE,0.4386307,0.0
TRUE,0.4386307,0.0
TRUE,0.57,1.0
TRUE,0.54,0.0
TRUE,0.123968706,0.0
TRUE,0.8407049,1.0
TRUE,0.3892556,0.0
TRUE,0.4386307,1.0
TRUE,0.3892556,0.0
TRUE,0.54181397,0.0
TRUE,0.3892556,1.0
TRUE,0.18452656,0.0
TRUE,0.3892556,0.0
TRUE,0.38028884,0.0
TRUE,0.3892556,1.0
TRUE,0.38028884,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.498,0.0
TRUE,0.54181397,1.0
TRUE,0.3892556,1.0
TRUE,0.42,0.0
TRUE,0.3892556,0.0
TRUE,0.54181397,0.0
TRUE,0.3892556,1.0
TRUE,0.6625071,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.80770826,1.0
TRUE,0.3892556,0.0
TRUE,0.3169875,0.0
TRUE,0.7237417,1.0
TRUE,0.3892556,1.0
TRUE,0.63784325,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.123968706,1.0
TRUE,0.2140571,1.0
TRUE,0.3892556,0.0
TRUE,0.38028884,0.0
TRUE,0.13334523,0.0
TRUE,0.66,1.0
TRUE,0.4386307,1.0
TRUE,0.4386307,1.0
TRUE,0.48093987,1.0
TRUE,0.735,0.0
TRUE,0.3892556,1.0
TRUE,0.7281816,1.0
TRUE,0.4386307,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.63784325,1.0
TRUE,0.77,1.0
TRUE,0.63784325,0.0
TRUE,0.9206667,0.0
TRUE,0.3892556,0.0
TRUE,0.8407049,0.0
TRUE,0.3892556,1.0
TRUE,0.11168429,1.0
TRUE,0.83,1.0
TRUE,0.3892556,0.0
TRUE,0.97,0.0
TRUE,0.54181397,0.0
TRUE,0.38028884,1.0
TRUE,0.45993313,1.0
TRUE,0.3892556,1.0
TRUE,0.83,1.0
TRUE,0.3892556,0.0
TRUE,0.123968706,1.0
TRUE,0.5248733,0.0
TRUE,0.123968706,1.0
TRUE,0.8,0.0
TRUE,0.3892556,0.0
TRUE,0.7281816,0.0
TRUE,0.3892556,0.0
TRUE,0.4386307,1.0
TRUE,0.3892556,1.0
TRUE,0.38028884,1.0
TRUE,0.4386307,1.0
TRUE,0.123968706,1.0
TRUE,0.9135,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.6904654,1.0
TRUE,0.8180165,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.68,0.0
TRUE,0.54,0.0
TRUE,0.38028884,0.0
TRUE,0.5257143,0.0
TRUE,0.54181397,1.0
TRUE,0.3892556,0.0
TRUE,0.62318915,0.0
TRUE,0.3282289,0.0
TRUE,0.3892556,1.0
TRUE,0.40323034,1.0
TRUE,0.54181397,1.0
TRUE,0.11168429,0.0
TRUE,0.4386307,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.64641297,0.0
TRUE,0.18452656,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.123968706,1.0
TRUE,0.54181397,0.0
TRUE,0.45993313,1.0
TRUE,0.3892556,1.0
TRUE,0.62318915,1.0
TRUE,0.7281816,0.0
TRUE,0.3892556,1.0
TRUE,0.5617222,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.7783333,1.0
TRUE,0.54181397,0.0
TRUE,0.3892556,0.0
TRUE,0.4386307,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.74553573,1.0
TRUE,0.4386307,1.0
TRUE,0.3892556,1.0
TRUE,0.123968706,0.0
TRUE,0.123968706,1.0
TRUE,0.83,1.0
TRUE,0.15,1.0
TRUE,0.54181397,0.0
TRUE,0.63784325,0.0
TRUE,0.54181397,1.0
TRUE,0.123968706,0.0
TRUE,0.78,0.0
TRUE,0.24974439,0.0
TRUE,0.45993313,0.0
TRUE,0.38,0.0
TRUE,0.5929389,0.0
TRUE,0.38028884,0.0
TRUE,0.3892556,1.0
TRUE,0.38028884,0.0
TRUE,0.40323034,0.0
TRUE,0.3892556,0.0
TRUE,0.3282289,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.7237417,0.0
TRUE,0.94,1.0
TRUE,0.3892556,1.0
TRUE,0.5257143,1.0
TRUE,0.3892556,0.0
TRUE,0.24211112,1.0
TRUE,0.4386307,1.0
TRUE,0.752246,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.6037644,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.3169875,1.0
TRUE,0.7320714,0.0
TRUE,0.7633333,1.0
TRUE,0.3892556,0.0
TRUE,0.7281816,0.0
TRUE,0.69542277,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.35,1.0
TRUE,0.3892556,1.0
TRUE,0.3169875,0.0
TRUE,0.2169881,0.0
TRUE,0.06242389,0.0
TRUE,0.4386307,1.0
TRUE,0.40323034,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,1.0
TRUE,0.38028884,0.0
TRUE,0.69542277,1.0
TRUE,0.7281816,1.0
TRUE,0.807409,1.0
TRUE,0.3282289,0.0
TRUE,0.49926192,1.0
TRUE,0.30485582,0.0
TRUE,0.3892556,1.0
TRUE,0.54181397,1.0
TRUE,0.8322619,1.0
TRUE,0.62318915,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.655,1.0
TRUE,0.095,1.0
TRUE,0.5257143,1.0
TRUE,0.40228498,1.0
TRUE,0.3892556,1.0
TRUE,0.62318915,1.0
TRUE,0.3892556,1.0
TRUE,0.11168429,1.0
TRUE,0.54181397,0.0
TRUE,0.3892556,0.0
TRUE,0.4386307,1.0
TRUE,0.4386307,1.0
TRUE,0.3892556,0.0
TRUE,0.40323034,1.0
TRUE,0.3892556,0.0
TRUE,0.4386307,1.0
TRUE,0.83114284,1.0
TRUE,0.2169881,1.0
TRUE,0.54181397,0.0
TRUE,0.54181397,1.0
TRUE,0.3892556,0.0
TRUE,0.63784325,0.0
TRUE,0.3892556,1.0
TRUE,0.4386307,0.0
TRUE,0.62318915,1.0
TRUE,0.3892556,1.0
TRUE,0.45993313,0.0
TRUE,0.3892556,0.0
TRUE,0.48093987,1.0
TRUE,0.4386307,0.0
TRUE,0.63784325,1.0
TRUE,0.84,1.0
TRUE,0.3892556,0.0
TRUE,0.39,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.45993313,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,1.0
TRUE,0.38028884,1.0
TRUE,0.3892556,0.0
TRUE,0.11168429,0.0
TRUE,0.3892556,1.0
TRUE,0.4386307,1.0
TRUE,0.38028884,0.0
TRUE,0.3892556,0.0
TRUE,0.40228498,0.0
TRUE,0.3892556,1.0
TRUE,0.80770826,1.0
TRUE,0.54181397,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.9804762,1.0
TRUE,0.4386307,1.0
TRUE,0.4386307,1.0
TRUE,0.4386307,1.0
TRUE,0.8407049,0.0
TRUE,0.1277941,1.0
TRUE,0.3892556,1.0
TRUE,0.18452656,0.0
TRUE,0.3892556,0.0
TRUE,0.54,1.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.38028884,1.0
TRUE,0.91,0.0
TRUE,0.7237417,1.0
TRUE,0.7281816,1.0
TRUE,0.64,1.0
TRUE,0.38028884,1.0
TRUE,0.5257143,1.0
TRUE,0.8923333,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.18452656,0.0
TRUE,0.3892556,1.0
TRUE,0.54181397,0.0
TRUE,0.3892556,0.0
TRUE,0.232625,1.0
TRUE,0.9,1.0
TRUE,0.3282289,0.0
TRUE,0.38028884,0.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.8642857,0.0
TRUE,0.6886043,0.0
TRUE,0.4386307,0.0
TRUE,0.3892556,1.0
TRUE,0.49,0.0
TRUE,0.4386307,1.0
TRUE,0.4386307,0.0
TRUE,0.54181397,0.0
TRUE,0.67,1.0
TRUE,0.123968706,0.0
TRUE,0.3892556,1.0
TRUE,0.3892556,0.0
TRUE,0.3892556,0.0
TRUE,0.54181397,1.0
TRUE,0.45993313,0.0
TRUE,0.3892556,1.0
TRUE,0.54181397,1.0
TRUE,0.38028884,0.0
TRUE,0.54181397,1.0
TRUE,0.38028884,0.0
TRUE,0.99,0.0
TRUE,0.3892556,1.0
TRUE,0.40323034,1.0
TRUE,0.7235,0.0
TRUE,0.38028884,1.0
TRUE,0.38028884,1.0
TRUE,0.3892556,1.0
TRUE,0.62318915,1.0
TRUE,0.5257143,0.0
TRUE,0.3169875,1.0
TRUE,0.3892556,0.0
TRUE,0.62318915,1.0
