actual,ML_prediction,DL_prediction
TRUE,0.458,0.0
TRUE,0.4110216,1.0
TRUE,0.95,1.0
TRUE,0.43941522,1.0
TRUE,0.935,1.0
TRUE,0.5800824,1.0
TRUE,0.61,1.0
TRUE,0.08975,1.0
TRUE,0.5521868,1.0
TRUE,0.5248953,1.0
TRUE,0.6737557,1.0
TRUE,0.95,1.0
TRUE,0.5366667,0.0
TRUE,0.5521868,0.0
TRUE,0.8501219,1.0
TRUE,0.5559836,0.0
TRUE,0.5521868,0.0
TRUE,0.8875,0.0
TRUE,0.20865367,1.0
TRUE,0.6073007,1.0
TRUE,0.60653055,0.0
TRUE,0.49,1.0
TRUE,0.84,0.0
TRUE,0.7447698,1.0
TRUE,0.5521868,1.0
TRUE,0.6073007,0.0
TRUE,0.37883022,1.0
TRUE,0.7660307,1.0
TRUE,0.97,1.0
TRUE,0.91261905,0.0
TRUE,0.37883022,1.0
TRUE,0.5248953,0.0
TRUE,0.65,0.0
TRUE,0.73914284,1.0
TRUE,0.74,1.0
TRUE,0.98,0.0
TRUE,0.99,1.0
TRUE,0.91,1.0
TRUE,0.8856591,1.0
TRUE,0.7900595,0.0
TRUE,0.92,1.0
TRUE,0.5248953,0.0
TRUE,0.77,0.0
TRUE,0.5521868,0.0
TRUE,0.6073007,0.0
TRUE,0.71,1.0
TRUE,0.5248953,1.0
TRUE,0.94,1.0
TRUE,0.38,1.0
TRUE,0.82775,0.0
TRUE,0.61375,1.0
TRUE,0.6961905,0.0
TRUE,0.95,1.0
TRUE,0.7660307,1.0
TRUE,0.5559836,1.0
TRUE,0.95,1.0
TRUE,0.70355535,0.0
TRUE,0.7241667,1.0
TRUE,0.875,0.0
TRUE,0.60653055,1.0
TRUE,0.67280847,1.0
TRUE,0.98833334,1.0
TRUE,0.95,0.0
TRUE,0.215,0.0
TRUE,0.36666667,1.0
TRUE,0.68338096,0.0
TRUE,0.76,1.0
TRUE,0.3549132,0.0
TRUE,0.6621544,1.0
TRUE,0.8048975,0.0
TRUE,0.8825,1.0
TRUE,0.8610079,1.0
TRUE,0.5248953,1.0
TRUE,0.801,0.0
TRUE,0.6159008,1.0
TRUE,0.15,0.0
TRUE,0.9385494,1.0
TRUE,0.8250184,0.0
TRUE,0.79,1.0
TRUE,0.5559836,1.0
TRUE,0.825,0.0
TRUE,0.89,1.0
TRUE,0.5,1.0
TRUE,0.3256389,1.0
TRUE,0.99,0.0
TRUE,0.5573899,1.0
TRUE,0.8617857,0.0
TRUE,0.86,1.0
TRUE,0.6340631,0.0
TRUE,0.6737557,1.0
TRUE,0.37883022,0.0
TRUE,0.6159008,1.0
TRUE,0.8025,1.0
TRUE,0.67690474,1.0
TRUE,0.81634605,1.0
TRUE,0.82,0.0
TRUE,0.69,1.0
TRUE,0.6159008,0.0
TRUE,0.5248953,0.0
TRUE,0.8048975,1.0
TRUE,0.5039111,1.0
TRUE,0.2835487,1.0
TRUE,0.7900595,0.0
TRUE,0.24666667,0.0
TRUE,0.78,1.0
TRUE,0.63,1.0
TRUE,0.7447698,1.0
TRUE,0.99,1.0
TRUE,0.6621544,0.0
TRUE,0.83,1.0
TRUE,1.0,1.0
TRUE,0.86,1.0
TRUE,0.67,1.0
TRUE,0.92686087,1.0
TRUE,0.24882756,1.0
TRUE,0.87,0.0
TRUE,0.7733333,1.0
TRUE,0.73,1.0
TRUE,0.74,1.0
TRUE,0.63,0.0
TRUE,0.8856591,1.0
TRUE,0.7259524,0.0
TRUE,0.5570105,1.0
TRUE,0.97,1.0
TRUE,0.63772076,1.0
TRUE,0.485,1.0
TRUE,0.64,1.0
TRUE,0.6159008,1.0
TRUE,0.5521868,1.0
TRUE,0.5248953,1.0
TRUE,0.5800824,1.0
TRUE,0.8250184,0.0
TRUE,0.72,1.0
TRUE,0.9719156,1.0
TRUE,0.6073007,1.0
TRUE,0.89,1.0
TRUE,0.5276758,1.0
TRUE,0.3114524,1.0
TRUE,0.24,1.0
TRUE,0.745,1.0
TRUE,0.9,1.0
TRUE,0.2835487,0.0
TRUE,0.7416071,1.0
TRUE,0.52,1.0
TRUE,0.61,0.0
TRUE,0.23062699,0.0
TRUE,0.57438093,1.0
TRUE,0.68,1.0
TRUE,0.5570105,1.0
TRUE,0.8250184,0.0
TRUE,0.58,1.0
TRUE,0.60653055,1.0
TRUE,0.6737557,0.0
TRUE,0.76,1.0
TRUE,0.92,1.0
TRUE,0.5559836,1.0
TRUE,0.52259403,1.0
TRUE,0.5879286,1.0
TRUE,0.73,1.0
TRUE,0.57,0.0
TRUE,0.95,1.0
TRUE,0.37883022,1.0
TRUE,0.9608333,0.0
TRUE,0.6340631,1.0
TRUE,0.6340631,0.0
TRUE,0.5039111,1.0
TRUE,0.89666665,0.0
TRUE,0.5738627,1.0
TRUE,0.50162494,1.0
TRUE,0.8,1.0
TRUE,0.9014373,0.0
TRUE,0.79,0.0
TRUE,0.73,1.0
TRUE,0.6340631,0.0
TRUE,0.8048975,0.0
TRUE,0.6517619,0.0
TRUE,0.69,1.0
TRUE,0.66,0.0
TRUE,0.23407866,0.0
TRUE,0.67280847,1.0
TRUE,0.57993466,0.0
TRUE,0.49243486,1.0
TRUE,0.55,0.0
TRUE,0.37883022,1.0
TRUE,0.57993466,0.0
TRUE,0.91,1.0
TRUE,0.9412917,0.0
TRUE,0.43735716,1.0
TRUE,0.4844383,1.0
TRUE,0.6737557,1.0
TRUE,0.5248953,1.0
TRUE,0.805,1.0
TRUE,0.888,0.0
TRUE,0.6340631,0.0
TRUE,0.5738627,1.0
TRUE,0.35150927,0.0
TRUE,0.57993466,1.0
TRUE,0.57993466,1.0
TRUE,0.63997304,1.0
TRUE,0.83,0.0
TRUE,0.49243486,1.0
TRUE,0.21266666,1.0
TRUE,0.9769524,1.0
TRUE,0.83,1.0
TRUE,0.5559836,0.0
TRUE,0.5559836,0.0
TRUE,0.6340631,0.0
TRUE,0.61,1.0
TRUE,0.98,1.0
TRUE,0.5884603,0.0
TRUE,0.51,0.0
TRUE,0.5570105,1.0
TRUE,0.78,1.0
TRUE,0.33626848,1.0
TRUE,0.63997304,1.0
TRUE,0.6763088,0.0
TRUE,0.5559836,1.0
TRUE,0.55664283,0.0
TRUE,0.6,0.0
TRUE,0.72,0.0
TRUE,0.5521868,1.0
TRUE,0.30219987,1.0
TRUE,0.5738627,1.0
TRUE,0.37883022,1.0
TRUE,0.4027381,0.0
TRUE,0.79,1.0
TRUE,0.39449602,1.0
TRUE,0.6621544,0.0
TRUE,0.72,0.0
TRUE,0.6621544,1.0
TRUE,0.79,0.0
TRUE,0.55772525,0.0
TRUE,0.7845714,1.0
TRUE,0.67280847,0.0
TRUE,0.7010902,0.0
TRUE,0.97,0.0
TRUE,0.5559836,0.0
TRUE,0.70355535,1.0
TRUE,0.73,0.0
TRUE,0.8250184,1.0
TRUE,0.7255,0.0
TRUE,0.84,1.0
TRUE,0.98,0.0
TRUE,0.9014373,1.0
TRUE,0.93,1.0
TRUE,0.73,1.0
TRUE,1.0,0.0
TRUE,0.71,1.0
TRUE,0.5559836,0.0
TRUE,0.88,0.0
TRUE,0.5748429,0.0
TRUE,0.7525,1.0
TRUE,0.7422479,0.0
TRUE,0.58,1.0
TRUE,0.89,1.0
TRUE,0.5,0.0
TRUE,0.95,1.0
TRUE,0.73,0.0
TRUE,0.45883334,0.0
TRUE,0.22758333,0.0
TRUE,0.73333335,1.0
TRUE,0.6340631,1.0
TRUE,0.4110216,0.0
TRUE,0.53594446,0.0
TRUE,0.8308333,1.0
TRUE,0.25516668,1.0
TRUE,0.23062699,0.0
TRUE,0.81,1.0
TRUE,0.5884603,0.0
TRUE,0.37883022,0.0
TRUE,0.74333334,1.0
TRUE,0.63997304,0.0
TRUE,0.3205197,0.0
TRUE,0.37883022,0.0
TRUE,0.775,1.0
TRUE,0.5248953,0.0
TRUE,0.88,1.0
TRUE,0.5248953,1.0
TRUE,0.8175,1.0
TRUE,0.5800824,0.0
TRUE,0.75,0.0
TRUE,0.63997304,1.0
TRUE,0.8517663,1.0
TRUE,0.37883022,1.0
TRUE,0.5410402,1.0
TRUE,0.7854793,1.0
TRUE,0.37883022,1.0
TRUE,0.5269524,0.0
TRUE,0.6340631,0.0
TRUE,0.555,0.0
TRUE,0.6621544,1.0
TRUE,0.9940794,0.0
TRUE,0.7822222,0.0
TRUE,0.67,1.0
TRUE,0.38101733,0.0
TRUE,0.6,1.0
TRUE,0.33,1.0
TRUE,0.9,0.0
TRUE,0.81,0.0
TRUE,0.5559836,1.0
TRUE,0.37883022,1.0
TRUE,0.5248953,0.0
TRUE,0.95,1.0
TRUE,0.99,1.0
TRUE,0.37404057,0.0
TRUE,0.37333333,1.0
TRUE,0.49243486,0.0
TRUE,0.0,0.0
TRUE,0.69,0.0
TRUE,0.7011667,1.0
TRUE,0.9,1.0
TRUE,0.6073007,1.0
TRUE,0.738348,0.0
TRUE,0.4110216,0.0
TRUE,0.63997304,0.0
TRUE,0.37883022,1.0
TRUE,0.43352023,0.0
TRUE,0.98,1.0
TRUE,0.37404057,1.0
TRUE,0.42495888,1.0
TRUE,0.44157252,1.0
TRUE,0.95,1.0
TRUE,0.75,0.0
TRUE,0.97972643,0.0
TRUE,0.72,0.0
TRUE,0.37883022,0.0
TRUE,0.114417344,0.0
TRUE,0.4,1.0
TRUE,0.96,0.0
TRUE,0.5039111,1.0
TRUE,0.68666667,0.0
TRUE,0.6340631,0.0
TRUE,0.4455,0.0
TRUE,0.50162494,0.0
TRUE,0.17476097,1.0
TRUE,0.7048333,1.0
TRUE,0.37883022,0.0
TRUE,0.37404057,0.0
TRUE,0.43352023,0.0
TRUE,0.76,1.0
TRUE,0.37404057,1.0
TRUE,0.69,1.0
TRUE,0.37883022,1.0
TRUE,0.114417344,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.11976794,1.0
TRUE,0.11976794,1.0
TRUE,0.2057288,1.0
TRUE,0.11976794,0.0
TRUE,0.925,1.0
TRUE,0.37404057,1.0
TRUE,0.37883022,0.0
TRUE,0.5039111,0.0
TRUE,0.17476097,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,0.0
TRUE,0.91,0.0
TRUE,0.37404057,1.0
TRUE,0.37883022,0.0
TRUE,0.7854793,1.0
TRUE,0.37883022,0.0
TRUE,0.5039111,1.0
TRUE,0.37883022,1.0
TRUE,0.11976794,0.0
TRUE,0.32,1.0
TRUE,0.8183333,0.0
TRUE,1.0,0.0
TRUE,0.5039111,1.0
TRUE,0.2560252,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.37883022,0.0
TRUE,0.97972643,1.0
TRUE,0.8,0.0
TRUE,0.37404057,1.0
TRUE,0.11976794,1.0
TRUE,0.28524777,1.0
TRUE,0.4110216,1.0
TRUE,0.6073007,1.0
TRUE,0.20040719,1.0
TRUE,0.4110216,1.0
TRUE,0.11976794,1.0
TRUE,0.84,1.0
TRUE,0.37883022,1.0
TRUE,0.5573899,1.0
TRUE,0.4110216,0.0
TRUE,0.28,1.0
TRUE,0.2955303,0.0
TRUE,0.5748668,1.0
TRUE,0.11976794,0.0
TRUE,0.8048975,1.0
TRUE,0.37883022,1.0
TRUE,0.74,0.0
TRUE,0.8833333,0.0
TRUE,0.37404057,1.0
TRUE,0.89,0.0
TRUE,0.97,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.7084491,1.0
TRUE,0.37404057,1.0
TRUE,0.2835487,1.0
TRUE,0.37404057,1.0
TRUE,0.4110216,1.0
TRUE,0.37883022,1.0
TRUE,0.65,0.0
TRUE,0.5039111,0.0
TRUE,0.6191606,1.0
TRUE,0.5039111,1.0
TRUE,0.6073007,0.0
TRUE,0.37883022,0.0
TRUE,0.71,1.0
TRUE,0.11976794,0.0
TRUE,0.37404057,0.0
TRUE,0.5039111,1.0
TRUE,0.46333334,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,0.0
TRUE,0.37883022,1.0
TRUE,0.68666667,1.0
TRUE,0.6340631,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.11976794,0.0
TRUE,0.3404439,1.0
TRUE,0.37404057,0.0
TRUE,0.5748668,0.0
TRUE,0.114417344,0.0
TRUE,0.2243124,0.0
TRUE,0.11976794,0.0
TRUE,0.2560252,0.0
TRUE,0.82,1.0
TRUE,0.2835487,1.0
TRUE,0.4110216,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.21265079,1.0
TRUE,0.42476445,0.0
TRUE,0.41075784,0.0
TRUE,0.28524777,1.0
TRUE,0.114417344,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.11976794,0.0
TRUE,0.5966667,0.0
TRUE,0.6073007,1.0
TRUE,0.58166665,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37404057,1.0
TRUE,0.37883022,1.0
TRUE,0.5039111,0.0
TRUE,0.37883022,0.0
TRUE,0.11976794,1.0
TRUE,0.7509246,1.0
TRUE,0.60653055,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37404057,1.0
TRUE,0.37883022,1.0
TRUE,0.21265079,1.0
TRUE,0.37404057,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.488,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.74771184,1.0
TRUE,0.5039111,0.0
TRUE,0.03,1.0
TRUE,0.37883022,0.0
TRUE,0.96,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.21265079,0.0
TRUE,0.5039111,0.0
TRUE,0.70034397,0.0
TRUE,0.7084491,0.0
TRUE,0.82,0.0
TRUE,0.37404057,1.0
TRUE,0.11976794,0.0
TRUE,0.57166666,1.0
TRUE,0.47666666,1.0
TRUE,0.43352023,0.0
TRUE,0.41075784,1.0
TRUE,0.114417344,0.0
TRUE,0.0,1.0
TRUE,0.5039111,0.0
TRUE,0.37883022,1.0
TRUE,0.6073007,1.0
TRUE,0.5039111,1.0
TRUE,0.4110216,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,0.0
TRUE,0.37404057,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.4110216,0.0
TRUE,0.4110216,1.0
TRUE,0.5039111,1.0
TRUE,0.77,0.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.37883022,1.0
TRUE,0.7084491,1.0
TRUE,0.39,0.0
TRUE,0.75,1.0
TRUE,0.48,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,0.0
TRUE,0.55095637,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.8048975,0.0
TRUE,0.37404057,0.0
TRUE,0.37883022,1.0
TRUE,0.48,1.0
TRUE,0.6737557,1.0
TRUE,0.11976794,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.08134725,0.0
TRUE,0.37404057,0.0
TRUE,0.4835366,0.0
TRUE,0.4110216,0.0
TRUE,0.4634322,0.0
TRUE,0.37883022,1.0
TRUE,0.60691667,1.0
TRUE,0.19709185,0.0
TRUE,0.405,1.0
TRUE,0.5039111,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.37404057,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.114417344,1.0
TRUE,0.37883022,1.0
TRUE,0.49243486,1.0
TRUE,0.37883022,0.0
TRUE,0.11976794,0.0
TRUE,0.11976794,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.55946505,0.0
TRUE,0.6340631,1.0
TRUE,0.6073007,0.0
TRUE,0.88,1.0
TRUE,0.43352023,0.0
TRUE,0.6340631,0.0
TRUE,0.5039111,1.0
TRUE,0.87,0.0
TRUE,0.61083335,1.0
TRUE,0.6340631,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.5039111,0.0
TRUE,0.4110216,0.0
TRUE,0.5039111,0.0
TRUE,0.877,1.0
TRUE,0.37883022,0.0
TRUE,0.6073007,0.0
TRUE,0.738348,1.0
TRUE,0.5792399,0.0
TRUE,0.5573899,1.0
TRUE,0.5792399,0.0
TRUE,0.11976794,0.0
TRUE,0.99,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.11976794,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.7509246,0.0
TRUE,0.11976794,1.0
TRUE,0.9433333,0.0
TRUE,0.37883022,0.0
TRUE,0.4110216,0.0
TRUE,0.37883022,1.0
TRUE,0.9,0.0
TRUE,1.0,0.0
TRUE,0.37883022,1.0
TRUE,0.42476445,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,1.0
TRUE,0.4110216,0.0
TRUE,0.4110216,0.0
TRUE,0.66,1.0
TRUE,0.43,0.0
TRUE,0.11976794,1.0
TRUE,0.8048975,1.0
TRUE,0.37883022,0.0
TRUE,0.4110216,0.0
TRUE,0.37883022,0.0
TRUE,0.41075784,1.0
TRUE,0.5039111,0.0
TRUE,0.37883022,1.0
TRUE,0.17476097,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,0.0
TRUE,0.37404057,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.3,0.0
TRUE,0.5039111,0.0
TRUE,0.37883022,0.0
TRUE,0.63,1.0
TRUE,0.37883022,1.0
TRUE,0.55946505,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.6737557,1.0
TRUE,0.37883022,0.0
TRUE,0.41075784,1.0
TRUE,0.7854793,1.0
TRUE,0.37883022,1.0
TRUE,0.6073007,1.0
TRUE,0.37883022,1.0
TRUE,0.11976794,1.0
TRUE,0.28524777,1.0
TRUE,0.37404057,0.0
TRUE,0.70034397,0.0
TRUE,0.78,1.0
TRUE,0.4110216,1.0
TRUE,0.4110216,1.0
TRUE,0.49243486,1.0
TRUE,0.71,0.0
TRUE,0.37883022,1.0
TRUE,0.36666667,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.6073007,1.0
TRUE,0.98,1.0
TRUE,0.6073007,0.0
TRUE,0.6958333,1.0
TRUE,0.13,0.0
TRUE,0.4429129,1.0
TRUE,0.37883022,0.0
TRUE,0.8048975,0.0
TRUE,0.37883022,1.0
TRUE,0.114417344,1.0
TRUE,0.4110216,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.5039111,0.0
TRUE,0.37404057,1.0
TRUE,0.43352023,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.11976794,1.0
TRUE,0.5792399,0.0
TRUE,0.11976794,0.0
TRUE,0.63,0.0
TRUE,0.37883022,0.0
TRUE,0.7084491,0.0
TRUE,0.37883022,0.0
TRUE,0.4110216,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.11976794,1.0
TRUE,0.49243486,1.0
TRUE,0.99666667,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.08134725,1.0
TRUE,0.4835366,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.37883022,1.0
TRUE,0.5175294,1.0
TRUE,0.91,1.0
TRUE,0.59,1.0
TRUE,0.37404057,0.0
TRUE,0.49033332,0.0
TRUE,0.5039111,1.0
TRUE,0.37883022,0.0
TRUE,0.6340631,1.0
TRUE,0.2560252,1.0
TRUE,0.37883022,1.0
TRUE,0.2835487,1.0
TRUE,0.5039111,1.0
TRUE,0.114417344,0.0
TRUE,0.37883022,0.0
TRUE,0.11976794,1.0
TRUE,0.75,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.5800824,0.0
TRUE,0.17476097,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.11976794,1.0
TRUE,0.5039111,0.0
TRUE,0.43352023,1.0
TRUE,0.37883022,0.0
TRUE,0.6340631,1.0
TRUE,0.7084491,0.0
TRUE,0.37883022,0.0
TRUE,0.738348,1.0
TRUE,0.37883022,1.0
TRUE,0.35538095,1.0
TRUE,0.4110216,1.0
TRUE,0.5039111,0.0
TRUE,0.37883022,1.0
TRUE,0.4110216,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.55095637,0.0
TRUE,0.4110216,1.0
TRUE,0.37883022,0.0
TRUE,0.11976794,0.0
TRUE,0.11976794,1.0
TRUE,0.93,1.0
TRUE,0.27,1.0
TRUE,0.5039111,1.0
TRUE,0.37404057,1.0
TRUE,0.5039111,1.0
TRUE,0.11976794,0.0
TRUE,0.72,1.0
TRUE,0.37883022,0.0
TRUE,0.9066667,0.0
TRUE,0.24778679,0.0
TRUE,0.43352023,1.0
TRUE,0.91,1.0
TRUE,0.6525193,0.0
TRUE,0.37404057,0.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.2835487,1.0
TRUE,0.37883022,0.0
TRUE,0.2560252,1.0
TRUE,0.37883022,1.0
TRUE,0.7854793,0.0
TRUE,0.91,1.0
TRUE,0.37883022,1.0
TRUE,0.49033332,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.43352023,0.0
TRUE,0.41159523,1.0
TRUE,0.4110216,1.0
TRUE,0.8735,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.43352023,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.41075784,1.0
TRUE,0.67,1.0
TRUE,0.9531429,1.0
TRUE,0.37883022,1.0
TRUE,0.7084491,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.43941522,1.0
TRUE,0.625,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,1.0
TRUE,0.47105813,0.0
TRUE,0.2835487,0.0
TRUE,0.4634322,1.0
TRUE,0.37883022,0.0
TRUE,0.1,1.0
TRUE,0.37883022,1.0
TRUE,0.2560252,0.0
TRUE,0.4110216,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.37404057,0.0
TRUE,0.4429129,1.0
TRUE,0.7084491,1.0
TRUE,0.8531019,1.0
TRUE,0.2560252,0.0
TRUE,0.07427273,1.0
TRUE,0.3205197,0.0
TRUE,0.37883022,1.0
TRUE,0.5039111,1.0
TRUE,0.63498807,1.0
TRUE,0.6340631,0.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.92285717,0.0
TRUE,0.37333333,1.0
TRUE,0.49033332,1.0
TRUE,0.44157252,1.0
TRUE,0.37883022,1.0
TRUE,0.6340631,1.0
TRUE,0.37883022,0.0
TRUE,0.5039111,1.0
TRUE,0.5039111,0.0
TRUE,0.4110216,1.0
TRUE,0.4110216,0.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.2835487,1.0
TRUE,0.114417344,0.0
TRUE,0.4110216,1.0
TRUE,0.92714286,1.0
TRUE,0.39453635,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.6073007,0.0
TRUE,0.37883022,0.0
TRUE,0.4110216,0.0
TRUE,0.6340631,0.0
TRUE,0.43352023,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.4110216,0.0
TRUE,0.6073007,1.0
TRUE,0.93,1.0
TRUE,0.37883022,0.0
TRUE,0.92,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,1.0
TRUE,0.43352023,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.37883022,1.0
TRUE,0.114417344,1.0
TRUE,0.37883022,1.0
TRUE,0.4110216,1.0
TRUE,0.37404057,0.0
TRUE,0.37883022,1.0
TRUE,0.6737557,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,1.0
TRUE,0.79,0.0
TRUE,1.0,1.0
TRUE,0.4110216,0.0
TRUE,0.18027115,1.0
TRUE,0.4110216,1.0
TRUE,0.4110216,1.0
TRUE,0.2057288,1.0
TRUE,0.37883022,1.0
TRUE,0.17476097,1.0
TRUE,0.37883022,0.0
TRUE,0.65,0.0
TRUE,0.37883022,1.0
TRUE,0.37404057,1.0
TRUE,0.76,0.0
TRUE,0.37883022,1.0
TRUE,0.7854793,1.0
TRUE,0.55,1.0
TRUE,0.37404057,0.0
TRUE,0.93,1.0
TRUE,0.49033332,1.0
TRUE,0.46357036,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.17476097,1.0
TRUE,0.37883022,1.0
TRUE,0.5039111,1.0
TRUE,0.37883022,0.0
TRUE,0.25261167,1.0
TRUE,0.54,1.0
TRUE,0.2560252,0.0
TRUE,0.37404057,1.0
TRUE,0.37883022,0.0
TRUE,0.37883022,0.0
TRUE,0.1499736,0.0
TRUE,0.4110216,1.0
TRUE,0.37883022,1.0
TRUE,0.37883022,0.0
TRUE,0.637,0.0
