actual,ML_prediction,DL_prediction
TRUE,0.55346644,1.0
TRUE,0.2224246,0.0
TRUE,0.87,0.0
TRUE,0.21,1.0
TRUE,0.5690717,0.0
TRUE,0.96,1.0
TRUE,0.76,0.0
TRUE,0.61819947,1.0
TRUE,0.31,0.0
TRUE,0.736245,1.0
TRUE,0.28963888,1.0
TRUE,0.69476193,1.0
TRUE,0.506,1.0
TRUE,0.68,1.0
TRUE,0.5083993,1.0
TRUE,0.54763025,0.0
TRUE,0.998,0.0
TRUE,0.835,1.0
TRUE,0.8958333,0.0
TRUE,0.64,0.0
TRUE,0.82866585,1.0
TRUE,0.57614386,0.0
TRUE,0.3781905,1.0
TRUE,0.25,1.0
TRUE,0.88,1.0
TRUE,0.436476,0.0
TRUE,0.74650687,1.0
TRUE,0.935,0.0
TRUE,0.32607922,0.0
TRUE,0.7587678,1.0
TRUE,0.90816665,1.0
TRUE,0.736245,1.0
TRUE,0.998,0.0
TRUE,0.6001667,1.0
TRUE,0.77490467,1.0
TRUE,0.80245924,0.0
TRUE,0.96,1.0
TRUE,0.91,1.0
TRUE,0.5722942,0.0
TRUE,0.6126678,1.0
TRUE,0.41,1.0
TRUE,0.58,1.0
TRUE,0.25,0.0
TRUE,0.82,1.0
TRUE,0.39252794,1.0
TRUE,0.6403822,1.0
TRUE,0.6403822,0.0
TRUE,0.6403822,1.0
TRUE,0.5690717,1.0
TRUE,0.6530464,1.0
TRUE,0.49651843,1.0
TRUE,0.83,1.0
TRUE,1.0,0.0
TRUE,0.87,0.0
TRUE,0.37006348,0.0
TRUE,0.6403822,0.0
TRUE,0.57614386,1.0
TRUE,0.91880304,0.0
TRUE,0.98,0.0
TRUE,0.76746035,1.0
TRUE,0.68,1.0
TRUE,0.573,0.0
TRUE,0.3387756,1.0
TRUE,0.7748376,1.0
TRUE,0.57976663,0.0
TRUE,0.32565716,1.0
TRUE,0.605,0.0
TRUE,0.39252794,1.0
TRUE,0.99,1.0
TRUE,0.75666666,1.0
TRUE,0.43822068,0.0
TRUE,0.51916665,1.0
TRUE,0.6067215,1.0
TRUE,0.8772309,1.0
TRUE,0.80245924,1.0
TRUE,0.54763025,0.0
TRUE,0.81,1.0
TRUE,0.75366664,0.0
TRUE,0.6403822,0.0
TRUE,0.29314315,0.0
TRUE,0.57976663,1.0
TRUE,0.48637187,1.0
TRUE,0.81,1.0
TRUE,0.32565716,1.0
TRUE,0.77666664,1.0
TRUE,0.79,1.0
TRUE,0.5722942,1.0
TRUE,0.27902442,1.0
TRUE,0.5722942,0.0
TRUE,0.44,1.0
TRUE,0.56,1.0
TRUE,0.45839682,1.0
TRUE,0.5690717,0.0
TRUE,0.8803333,0.0
TRUE,0.736245,1.0
TRUE,0.48637187,1.0
TRUE,0.8741633,1.0
TRUE,0.65,1.0
TRUE,0.86007744,0.0
TRUE,0.5722942,0.0
TRUE,0.9345,1.0
TRUE,0.97,0.0
TRUE,0.48637187,1.0
TRUE,0.58,0.0
TRUE,0.6067215,1.0
TRUE,0.3854697,1.0
TRUE,0.6530464,1.0
TRUE,0.39252794,1.0
TRUE,0.5014071,0.0
TRUE,0.87,1.0
TRUE,0.49,1.0
TRUE,0.48871243,0.0
TRUE,0.91,0.0
TRUE,0.48871243,1.0
TRUE,0.77,1.0
TRUE,0.4548338,0.0
TRUE,0.66118926,1.0
TRUE,0.93,1.0
TRUE,0.7748376,0.0
TRUE,0.7388693,0.0
TRUE,0.7587678,0.0
TRUE,0.96,0.0
TRUE,0.5722942,0.0
TRUE,0.7587678,1.0
TRUE,0.998,1.0
TRUE,0.67,0.0
TRUE,0.83,1.0
TRUE,0.7848333,0.0
TRUE,0.9,1.0
TRUE,0.91,0.0
TRUE,0.41,1.0
TRUE,0.5722942,1.0
TRUE,0.44145477,1.0
TRUE,0.84,0.0
TRUE,0.17142785,0.0
TRUE,0.53,0.0
TRUE,0.5093092,0.0
TRUE,0.6001667,1.0
TRUE,0.66,1.0
TRUE,0.805,1.0
TRUE,0.71,1.0
TRUE,0.61819947,0.0
TRUE,0.41261905,0.0
TRUE,0.77066666,1.0
TRUE,0.6403822,1.0
TRUE,0.39594248,0.0
TRUE,0.8928889,0.0
TRUE,0.3874524,0.0
TRUE,0.24269842,0.0
TRUE,0.8436667,1.0
TRUE,0.32607922,0.0
TRUE,0.32,0.0
TRUE,0.7633333,1.0
TRUE,0.45839682,0.0
TRUE,0.39252794,0.0
TRUE,0.48637187,0.0
TRUE,0.39252794,0.0
TRUE,0.82,0.0
TRUE,0.54763025,0.0
TRUE,0.54763025,1.0
TRUE,0.97,1.0
TRUE,0.58404905,1.0
TRUE,0.9,0.0
TRUE,0.6067215,1.0
TRUE,0.48637187,0.0
TRUE,0.39252794,0.0
TRUE,0.55130833,0.0
TRUE,0.6624918,0.0
TRUE,0.39252794,1.0
TRUE,0.77,1.0
TRUE,0.72,0.0
TRUE,0.6403822,0.0
TRUE,0.3,1.0
TRUE,0.48871243,1.0
TRUE,0.3776339,0.0
TRUE,0.44145477,0.0
TRUE,0.72,0.0
TRUE,0.21832539,0.0
TRUE,0.61819947,1.0
TRUE,0.55,1.0
TRUE,0.85,1.0
TRUE,0.75,1.0
TRUE,0.87,0.0
TRUE,0.67,0.0
TRUE,0.5722942,0.0
TRUE,0.39252794,1.0
TRUE,0.54763025,0.0
TRUE,0.51,0.0
TRUE,0.72,1.0
TRUE,0.37006348,1.0
TRUE,0.6406429,1.0
TRUE,0.32565716,1.0
TRUE,0.5690717,1.0
TRUE,0.0,0.0
TRUE,0.31,0.0
TRUE,0.5266548,1.0
TRUE,0.56,1.0
TRUE,0.48637187,1.0
TRUE,0.39252794,1.0
TRUE,0.45809767,0.0
TRUE,0.37006348,1.0
TRUE,0.6067215,0.0
TRUE,0.60903573,1.0
TRUE,0.86,0.0
TRUE,0.96666664,0.0
TRUE,0.31,1.0
TRUE,0.39252794,1.0
TRUE,0.6126678,1.0
TRUE,0.11797825,1.0
TRUE,0.63,0.0
TRUE,0.8666667,0.0
TRUE,0.5690717,0.0
TRUE,0.92083335,1.0
TRUE,0.6403822,0.0
TRUE,0.39252794,1.0
TRUE,0.52880955,0.0
TRUE,0.49651843,0.0
TRUE,0.17318273,1.0
TRUE,0.4924762,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.37006348,0.0
TRUE,0.45809767,0.0
TRUE,0.39252794,1.0
TRUE,0.66,1.0
TRUE,0.39252794,1.0
TRUE,0.11383402,0.0
TRUE,0.11797825,1.0
TRUE,0.11383402,1.0
TRUE,0.11383402,0.0
TRUE,0.06678832,1.0
TRUE,0.11383402,1.0
TRUE,0.8933333,1.0
TRUE,0.37006348,1.0
TRUE,0.39252794,1.0
TRUE,0.5690717,1.0
TRUE,0.17318273,0.0
TRUE,0.39252794,1.0
TRUE,0.39594248,0.0
TRUE,0.69,1.0
TRUE,0.37006348,0.0
TRUE,0.39252794,1.0
TRUE,0.6624918,1.0
TRUE,0.39252794,0.0
TRUE,0.5690717,0.0
TRUE,0.39252794,1.0
TRUE,0.11383402,0.0
TRUE,0.9058333,0.0
TRUE,0.9916667,0.0
TRUE,0.27694422,1.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.37006348,1.0
TRUE,0.39252794,1.0
TRUE,0.96666664,1.0
TRUE,0.74625,1.0
TRUE,0.39252794,1.0
TRUE,0.37006348,0.0
TRUE,0.11383402,1.0
TRUE,0.15333676,1.0
TRUE,0.39594248,0.0
TRUE,0.11860749,1.0
TRUE,0.11383402,1.0
TRUE,0.89,1.0
TRUE,0.39594248,1.0
TRUE,0.93,1.0
TRUE,0.28692856,1.0
TRUE,0.6880782,1.0
TRUE,0.11383402,1.0
TRUE,0.39252794,1.0
TRUE,0.57614386,1.0
TRUE,0.39252794,1.0
TRUE,0.6016667,0.0
TRUE,0.39252794,0.0
TRUE,0.6725,1.0
TRUE,0.37006348,0.0
TRUE,0.89,1.0
TRUE,0.39252794,1.0
TRUE,0.11383402,1.0
TRUE,0.39252794,1.0
TRUE,0.646941,1.0
TRUE,0.37006348,0.0
TRUE,0.436476,1.0
TRUE,0.37006348,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,0.0
TRUE,0.52,1.0
TRUE,0.5690717,1.0
TRUE,0.59261113,0.0
TRUE,0.5690717,1.0
TRUE,0.6147355,0.0
TRUE,0.39252794,1.0
TRUE,0.84,0.0
TRUE,0.11383402,0.0
TRUE,0.37006348,1.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.39594248,0.0
TRUE,0.6403822,1.0
TRUE,0.39252794,1.0
TRUE,0.92083335,0.0
TRUE,0.39252794,1.0
TRUE,0.11383402,1.0
TRUE,0.33112514,1.0
TRUE,0.37006348,0.0
TRUE,0.6880782,0.0
TRUE,0.11797825,1.0
TRUE,0.3567757,1.0
TRUE,0.11383402,0.0
TRUE,0.99,1.0
TRUE,0.27694422,0.0
TRUE,0.6880782,1.0
TRUE,0.39594248,0.0
TRUE,0.39252794,1.0
TRUE,0.55831414,1.0
TRUE,0.5835955,0.0
TRUE,0.30419067,0.0
TRUE,0.15333676,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.11383402,1.0
TRUE,0.8016667,0.0
TRUE,0.6147355,1.0
TRUE,0.75916666,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.37006348,1.0
TRUE,0.39252794,1.0
TRUE,0.5690717,0.0
TRUE,0.39252794,1.0
TRUE,0.38041505,1.0
TRUE,0.77490467,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.37006348,0.0
TRUE,0.39252794,1.0
TRUE,0.37006348,1.0
TRUE,0.42,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.2867619,1.0
TRUE,0.37006348,1.0
TRUE,0.833921,1.0
TRUE,0.5690717,0.0
TRUE,0.9275,1.0
TRUE,0.39252794,1.0
TRUE,0.11797825,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.6147355,1.0
TRUE,0.55831414,0.0
TRUE,0.71795636,0.0
TRUE,0.75,0.0
TRUE,0.37006348,1.0
TRUE,0.48916668,1.0
TRUE,0.45809767,1.0
TRUE,0.30419067,1.0
TRUE,0.11797825,1.0
TRUE,0.39594248,1.0
TRUE,0.0,1.0
TRUE,0.5690717,0.0
TRUE,0.39252794,1.0
TRUE,0.6147355,1.0
TRUE,0.5690717,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,1.0
TRUE,0.37006348,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.6147355,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.39594248,1.0
TRUE,0.39594248,1.0
TRUE,0.5690717,1.0
TRUE,0.79,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.37006348,1.0
TRUE,0.646941,1.0
TRUE,0.94,0.0
TRUE,0.66,1.0
TRUE,0.023,0.0
TRUE,0.5690717,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,0.0
TRUE,0.5690717,1.0
TRUE,0.39252794,0.0
TRUE,0.7239286,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.57614386,1.0
TRUE,0.37006348,0.0
TRUE,0.1275,1.0
TRUE,0.39252794,0.0
TRUE,0.59,1.0
TRUE,0.80245924,1.0
TRUE,0.11383402,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.5690717,1.0
TRUE,0.39252794,0.0
TRUE,0.0,0.0
TRUE,0.37006348,0.0
TRUE,0.8115595,0.0
TRUE,0.39594248,0.0
TRUE,0.59881747,1.0
TRUE,0.2,1.0
TRUE,0.43314287,0.0
TRUE,0.633,0.0
TRUE,0.39252794,1.0
TRUE,0.4049259,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.646941,1.0
TRUE,0.37006348,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.11797825,1.0
TRUE,0.32565716,1.0
TRUE,0.11383402,0.0
TRUE,0.11383402,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.74537075,0.0
TRUE,0.6403822,1.0
TRUE,0.6147355,0.0
TRUE,0.96,1.0
TRUE,0.37006348,0.0
TRUE,0.6403822,0.0
TRUE,0.39252794,1.0
TRUE,0.75,1.0
TRUE,0.6403822,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.5690717,0.0
TRUE,0.39594248,0.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.6147355,0.0
TRUE,0.39252794,0.0
TRUE,0.6404896,1.0
TRUE,0.023,0.0
TRUE,0.8231183,0.0
TRUE,0.023,0.0
TRUE,0.11383402,0.0
TRUE,0.11383402,0.0
TRUE,0.731,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.16,1.0
TRUE,0.11383402,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.38041505,1.0
TRUE,0.11383402,1.0
TRUE,0.80388635,0.0
TRUE,0.39594248,0.0
TRUE,0.39252794,1.0
TRUE,0.95,1.0
TRUE,0.9916667,0.0
TRUE,0.39252794,1.0
TRUE,0.5835955,1.0
TRUE,0.32565716,0.0
TRUE,0.39252794,0.0
TRUE,0.39594248,1.0
TRUE,0.39594248,1.0
TRUE,0.39594248,1.0
TRUE,0.67,1.0
TRUE,0.6325,0.0
TRUE,0.11383402,1.0
TRUE,0.57614386,1.0
TRUE,0.39252794,1.0
TRUE,0.39594248,1.0
TRUE,0.30419067,1.0
TRUE,0.5690717,1.0
TRUE,0.17318273,1.0
TRUE,0.39252794,1.0
TRUE,0.32565716,1.0
TRUE,0.37006348,0.0
TRUE,0.39252794,1.0
TRUE,0.37006348,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.34833333,0.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.52,1.0
TRUE,0.39252794,0.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.74537075,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.30419067,0.0
TRUE,0.6624918,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.11383402,0.0
TRUE,0.15333676,1.0
TRUE,0.71795636,0.0
TRUE,0.39594248,1.0
TRUE,0.39594248,1.0
TRUE,0.32565716,1.0
TRUE,0.96,1.0
TRUE,0.8,0.0
TRUE,0.39252794,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.6147355,1.0
TRUE,0.92,1.0
TRUE,0.6147355,1.0
TRUE,0.8042976,1.0
TRUE,0.27,0.0
TRUE,0.47516492,1.0
TRUE,0.39252794,1.0
TRUE,0.57614386,1.0
TRUE,0.39252794,1.0
TRUE,0.11797825,0.0
TRUE,0.39594248,1.0
TRUE,0.802,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.96,1.0
TRUE,0.5690717,0.0
TRUE,0.30419067,0.0
TRUE,0.37006348,1.0
TRUE,0.45809767,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.11383402,1.0
TRUE,0.023,0.0
TRUE,0.11383402,1.0
TRUE,0.76,0.0
TRUE,0.39252794,0.0
TRUE,0.646941,0.0
TRUE,0.39594248,0.0
TRUE,0.39252794,1.0
TRUE,0.37006348,1.0
TRUE,0.11383402,1.0
TRUE,1.0,1.0
TRUE,0.39252794,0.0
TRUE,0.0,1.0
TRUE,0.8115595,1.0
TRUE,0.39252794,1.0
TRUE,0.37006348,1.0
TRUE,0.39252794,1.0
TRUE,0.21371825,1.0
TRUE,0.8,0.0
TRUE,0.6,1.0
TRUE,0.37006348,1.0
TRUE,0.68625,0.0
TRUE,0.39252794,0.0
TRUE,0.6403822,0.0
TRUE,0.27694422,0.0
TRUE,0.39252794,1.0
TRUE,0.436476,1.0
TRUE,0.11797825,0.0
TRUE,0.39594248,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.58404905,0.0
TRUE,0.17318273,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.11383402,0.0
TRUE,0.39252794,0.0
TRUE,0.5690717,0.0
TRUE,0.39252794,0.0
TRUE,0.6403822,0.0
TRUE,0.646941,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39611906,1.0
TRUE,0.39594248,1.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.7239286,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.11383402,0.0
TRUE,0.11383402,1.0
TRUE,0.87,0.0
TRUE,0.5690717,1.0
TRUE,0.6147355,0.0
TRUE,0.37006348,0.0
TRUE,0.5690717,1.0
TRUE,0.11383402,0.0
TRUE,0.39252794,1.0
TRUE,0.69166666,1.0
TRUE,0.45809767,1.0
TRUE,0.77,1.0
TRUE,0.6305934,0.0
TRUE,0.37006348,0.0
TRUE,0.39252794,1.0
TRUE,0.436476,1.0
TRUE,0.39252794,0.0
TRUE,0.27694422,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.6624918,0.0
TRUE,0.96,1.0
TRUE,0.39252794,1.0
TRUE,0.68625,1.0
TRUE,0.5690717,1.0
TRUE,0.4004762,1.0
TRUE,0.39594248,1.0
TRUE,0.69107145,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.45809767,0.0
TRUE,0.6404896,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.30419067,1.0
TRUE,0.39252794,0.0
TRUE,0.72,1.0
TRUE,0.905,1.0
TRUE,0.6072222,0.0
TRUE,0.655,0.0
TRUE,0.39252794,1.0
TRUE,0.47516492,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.4049259,1.0
TRUE,0.30419067,1.0
TRUE,0.39594248,1.0
TRUE,0.056875,1.0
TRUE,0.436476,1.0
TRUE,0.59881747,1.0
TRUE,0.08113441,1.0
TRUE,0.39252794,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.47516492,0.0
TRUE,0.646941,0.0
TRUE,0.73486596,1.0
TRUE,0.43314287,1.0
TRUE,0.27694422,0.0
TRUE,0.49129763,1.0
TRUE,0.39252794,0.0
TRUE,0.5690717,1.0
TRUE,0.48307937,1.0
TRUE,0.6403822,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.225,1.0
TRUE,0.6406429,1.0
TRUE,0.68625,1.0
TRUE,0.40872836,1.0
TRUE,0.39252794,1.0
TRUE,0.6403822,1.0
TRUE,0.11797825,1.0
TRUE,0.39252794,0.0
TRUE,0.5690717,1.0
TRUE,0.5690717,0.0
TRUE,0.39594248,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.11797825,0.0
TRUE,0.37006348,1.0
TRUE,0.39594248,1.0
TRUE,0.98333335,1.0
TRUE,0.67108333,1.0
TRUE,0.5690717,1.0
TRUE,0.5690717,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.6147355,1.0
TRUE,0.39252794,1.0
TRUE,0.39594248,0.0
TRUE,0.6403822,0.0
TRUE,0.45809767,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.32565716,1.0
TRUE,0.39594248,0.0
TRUE,0.83,1.0
TRUE,0.39252794,1.0
TRUE,0.55,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.37006348,0.0
TRUE,0.39252794,0.0
TRUE,0.11797825,1.0
TRUE,0.39252794,1.0
TRUE,0.39594248,0.0
TRUE,0.37006348,0.0
TRUE,0.39252794,0.0
TRUE,0.40872836,0.0
TRUE,0.39252794,0.0
TRUE,0.80245924,1.0
TRUE,0.5690717,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.6408333,0.0
TRUE,0.9916667,1.0
TRUE,0.39594248,1.0
TRUE,0.69215953,1.0
TRUE,0.39594248,1.0
TRUE,0.39594248,1.0
TRUE,0.57614386,1.0
TRUE,0.06678832,1.0
TRUE,0.39252794,1.0
TRUE,0.17318273,0.0
TRUE,0.39252794,0.0
TRUE,0.71,0.0
TRUE,0.95,0.0
TRUE,0.39252794,1.0
TRUE,0.6624918,1.0
TRUE,0.78,1.0
TRUE,0.68625,1.0
TRUE,0.39594248,0.0
TRUE,0.7591429,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.94,0.0
TRUE,0.27694422,1.0
TRUE,0.37006348,0.0
TRUE,0.39252794,0.0
TRUE,0.844,1.0
TRUE,0.18335348,1.0
TRUE,0.39594248,1.0
TRUE,0.39252794,1.0
TRUE,0.39252794,1.0
TRUE,0.415,0.0
TRUE,0.39594248,1.0
TRUE,0.39594248,0.0
TRUE,0.73,1.0
TRUE,0.11383402,0.0
TRUE,0.39252794,0.0
TRUE,0.39252794,1.0
TRUE,0.39252794,0.0
TRUE,0.39252794,0.0
TRUE,0.5690717,1.0
TRUE,0.45809767,0.0
TRUE,0.5690717,1.0
TRUE,0.37006348,0.0
TRUE,0.5690717,1.0
TRUE,0.37006348,0.0
TRUE,0.89,0.0
TRUE,0.39252794,0.0
TRUE,0.436476,1.0
TRUE,0.85,0.0
TRUE,0.37006348,1.0
TRUE,0.39252794,1.0
TRUE,0.6403822,1.0
TRUE,0.68625,0.0
TRUE,0.39252794,0.0
TRUE,0.32565716,0.0
TRUE,0.74333334,0.0
TRUE,0.5690717,1.0
